date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2010121821,0.011,2.39,39.08,3.07,2.56,2.66,43.85,3.69,2.47,2.6,43.54,3.58,2.21,2.8,38.32,3.57,1.94
2010121822,0.011,2.45,41.47,3.27,2.65,2.91,42.29,3.93,2.69,2.85,43.4,3.92,2.57,2.92,41.33,3.89,2.17
2010121823,0.026,2.43,44.36,3.4,2.77,3.16,41.21,4.2,2.8,3.08,42.34,4.16,2.95,2.95,44.98,4.17,2.38
2010121900,0.048,2.38,45.92,3.43,2.85,3.28,41.03,4.34,2.66,3.21,39.62,4.17,3.07,2.91,46.49,4.23,2.46
2010121901,0.032,3.16,41.77,4.24,2.17,3.19,34.16,3.86,2.74,2.85,43.88,3.95,2.06,2.87,35.71,3.54,2.82
2010121902,0.037,2.92,42.26,3.95,1.47,3.09,25.48,3.42,2.08,2.79,36.7,3.47,1.85,3.06,31.17,3.58,2.66
2010121903,0.032,2.74,40.58,3.6,0.77,2.98,14.43,3.08,1.28,2.75,24.87,3.03,1.46,3.11,25.08,3.44,2.34
2010121904,0.053,2.71,34.81,3.3,0.21,2.92,4.09,2.93,0.51,2.76,10.53,2.81,0.95,3.05,17.27,3.19,1.88
2010121905,0.069,2.75,26.02,3.06,-0.2,2.83,355.92,2.83,-0.13,2.73,357.23,2.73,0.42,2.88,8.36,2.91,1.34
2010121906,0.042,2.72,16.44,2.83,-0.51,2.58,348.94,2.63,-0.6,2.55,346.69,2.62,-0.01,2.61,359.73,2.61,0.8
2010121907,0.037,2.5,7.37,2.52,-0.75,2.12,340.63,2.25,-0.87,2.15,337.88,2.32,-0.29,2.25,352.66,2.27,0.32
2010121908,0.026,2.15,357.38,2.16,-0.99,1.57,327.88,1.86,-1.07,1.64,327.03,1.96,-0.51,1.86,344.68,1.93,-0.1
2010121909,0.026,1.76,344.38,1.83,-1.3,1.12,310.73,1.71,-1.33,1.17,311.19,1.77,-0.81,1.48,331.3,1.69,-0.49
2010121910,0.032,1.39,327.78,1.65,-1.71,0.88,297.34,1.93,-1.77,0.82,295.02,1.95,-1.28,1.16,312.07,1.73,-0.88
2010121911,0.032,1.09,310.82,1.67,-2.14,0.81,290.7,2.29,-2.26,0.62,285.28,2.34,-1.81,0.9,296.61,2.02,-1.27
2010121912,0.053,0.89,298.08,1.88,-2.48,0.78,287.39,2.6,-2.63,0.5,280.87,2.68,-2.21,0.74,288.37,2.33,-1.66
2010121913,0.032,0.7,284.96,2.71,-2.75,0.46,279.53,2.79,-2.38,0.65,285.4,2.47,-2.46,0.78,287.61,2.58,-2.62
2010121914,0.011,0.64,283.91,2.67,-2.65,0.49,280.56,2.69,-2.32,0.65,285.73,2.41,-2.45,0.97,291.62,2.64,-2.59
2010121915,0,0.69,285.94,2.53,-2.4,0.62,284.44,2.48,-2.1,0.72,288.8,2.22,-2.14,1.15,298.3,2.43,-2.43
2010121916,0,0.91,292.7,2.36,-2.08,0.83,291.85,2.24,-1.79,0.82,294.6,1.97,-1.65,1.31,308.36,2.11,-2.17
2010121917,0,1.18,302.57,2.19,-1.75,1.06,301.22,2.05,-1.48,0.92,301.95,1.74,-1.11,1.39,321.32,1.78,-1.85
2010121918,0,1.35,312.8,1.99,-1.5,1.21,308.88,1.93,-1.26,0.97,307.67,1.59,-0.68,1.37,333.55,1.53,-1.46
2010121919,0,1.32,321.43,1.69,-1.38,1.21,311.09,1.83,-1.2,0.93,307.87,1.51,-0.47,1.23,338.93,1.31,-1.05
2010121920,0,1.11,327.13,1.32,-1.38,1.07,307.77,1.75,-1.26,0.83,303.25,1.51,-0.48,1,334.57,1.11,-0.72
2010121921,0,0.81,324.22,0.99,-1.46,0.84,300.03,1.68,-1.4,0.71,296.8,1.57,-0.65,0.76,319.29,1,-0.58
2010121922,0,0.48,303.75,0.86,-1.57,0.57,289.76,1.67,-1.55,0.6,291.22,1.66,-0.96,0.56,300.17,1.11,-0.71
2010121923,0,0.19,280.58,1.01,-1.71,0.29,279.6,1.73,-1.64,0.49,286.69,1.72,-1.28,0.37,286.21,1.34,-0.99
2010122000,0,0,270.02,1.27,-1.83,0.06,271.88,1.83,-1.61,0.35,282.22,1.65,-1.51,0.18,276.65,1.52,-1.27
2010122001,0,-0.08,267.48,1.93,-1.41,0.15,276.17,1.42,-1.58,-0.05,268.11,1.58,-1.78,0.22,276.94,1.79,-1.93
2010122002,0,-0.16,265.47,2.01,-1.21,-0.04,268.12,1.22,-1.59,-0.28,260.05,1.61,-1.84,0.19,275.76,1.85,-2
2010122003,0,-0.19,264.85,2.09,-1.21,-0.16,262.46,1.22,-1.7,-0.46,254.97,1.76,-1.88,0.16,274.8,1.89,-2.08
2010122004,0,-0.19,264.93,2.17,-1.52,-0.16,264.07,1.53,-2,-0.55,254.7,2.08,-1.89,0.13,273.96,1.9,-2.16
2010122005,0,-0.17,265.54,2.23,-1.99,-0.07,268.04,1.99,-2.38,-0.57,256.54,2.44,-1.86,0.1,273.04,1.86,-2.23
2010122006,0,-0.13,266.68,2.24,-2.38,0.06,271.34,2.38,-2.63,-0.55,258.3,2.69,-1.75,0.06,271.8,1.75,-2.24
2010122007,0,-0.06,268.32,2.17,-2.52,0.16,273.74,2.52,-2.63,-0.5,259.19,2.67,-1.57,0,269.9,1.57,-2.17
2010122008,0,-0.01,269.84,2.04,-2.43,0.24,275.55,2.44,-2.4,-0.46,259.07,2.44,-1.32,-0.06,267.19,1.32,-2.04
2010122009,0,0.01,270.18,1.9,-2.19,0.25,276.59,2.2,-2.03,-0.46,257.34,2.08,-1.01,-0.12,263.43,1.02,-1.9
2010122010,0,-0.05,268.31,1.77,-1.89,0.2,276.17,1.9,-1.61,-0.5,252.88,1.69,-0.69,-0.15,257.61,0.71,-1.77
2010122011,0.005,-0.15,265.01,1.74,-1.68,0.11,273.65,1.69,-1.29,-0.58,245.83,1.42,-0.5,-0.2,248.21,0.54,-1.73
2010122012,0.016,-0.25,262.35,1.86,-1.71,-0.02,269.42,1.71,-1.22,-0.69,240.38,1.4,-0.6,-0.3,243.45,0.67,-1.84
2010122013,0.037,-0.13,266.32,2.03,-1.47,-0.81,241.1,1.68,-1.05,-0.46,246.42,1.15,-0.21,-1.22,189.99,1.24,-2.03
2010122014,0.021,-0.13,266.99,2.39,-1.85,-0.88,244.58,2.05,-1.6,-0.61,249.18,1.71,-0.62,-1.25,206.46,1.39,-2.39
2010122015,0.042,0.12,272.88,2.43,-2.08,-0.82,248.41,2.23,-1.87,-0.64,251.06,1.98,-0.64,-1.1,210.24,1.28,-2.43
2010122016,0.005,0.66,288.85,2.04,-1.94,-0.6,252.73,2.03,-1.63,-0.5,252.91,1.71,-0.39,-0.86,204.45,0.95,-1.93
2010122017,0,1.24,315.4,1.74,-1.5,-0.32,257.98,1.53,-1.08,-0.26,256.37,1.11,-0.03,-0.62,182.41,0.63,-1.22
2010122018,0,1.52,334.43,1.69,-0.86,-0.09,263.89,0.87,-0.52,-0.03,266.54,0.52,0.27,-0.51,151.76,0.58,-0.73
2010122019,0,1.31,329.01,1.52,-0.17,-0.02,262.28,0.17,-0.19,0.1,297.29,0.21,0.41,-0.59,145.46,0.71,-0.79
2010122020,0,0.84,304.6,1.49,0.36,-0.11,107.66,0.37,-0.06,0.1,331.64,0.12,0.55,-0.72,143.01,0.91,-1.22
2010122021,0,0.5,285.98,1.83,0.46,-0.34,126.64,0.57,-0.02,-0.01,248.57,0.02,0.95,-0.73,127.81,1.2,-1.76
2010122022,0,0.55,284.3,2.23,-0.03,-0.67,182.26,0.67,-0.02,-0.23,184.18,0.23,1.73,-0.51,106.49,1.8,-2.16
2010122023,0,0.83,288.72,2.58,-0.93,-0.97,223.78,1.35,-0.16,-0.5,197.86,0.53,2.48,-0.24,95.62,2.49,-2.45
2010122100,0,1.08,291.74,2.92,-2.01,-1.13,240.69,2.3,-0.61,-0.76,218.85,0.98,2.66,-0.2,94.19,2.67,-2.71
2010122101,0,-1.03,251.19,3.2,-1.46,-0.94,237.18,1.73,1.92,-0.53,105.47,1.99,1.62,0.96,59.31,1.89,-3.03
2010122102,0,-0.73,259.36,3.93,-2.49,-0.98,248.44,2.68,0.63,-1.03,148.33,1.21,1.01,0.42,67.42,1.09,-3.86
2010122103,0,-0.29,266.23,4.42,-3.44,-0.84,256.19,3.54,-0.62,-1.37,204.37,1.5,0.4,0.04,84.69,0.41,-4.41
2010122104,0,0.19,272.3,4.62,-4.08,-0.51,262.89,4.12,-1.41,-1.32,226.76,1.93,-0.18,-0.21,220.44,0.27,-4.62
2010122105,0,0.57,277.12,4.64,-4.46,-0.11,268.62,4.46,-1.81,-1.03,240.47,2.09,-0.69,-0.34,244.09,0.77,-4.6
2010122106,0,0.74,279.3,4.58,-4.64,0.2,272.42,4.64,-2.06,-0.71,250.97,2.18,-1.1,-0.37,251.27,1.16,-4.52
2010122107,0,0.6,277.61,4.52,-4.7,0.28,273.41,4.71,-2.33,-0.55,256.77,2.4,-1.38,-0.34,256.17,1.42,-4.48
2010122108,0,0.3,273.84,4.5,-4.7,0.21,272.57,4.7,-2.65,-0.5,259.4,2.69,-1.64,-0.27,260.51,1.66,-4.49
2010122109,0.011,0.05,270.66,4.5,-4.66,0.1,271.19,4.66,-2.98,-0.45,261.36,3.01,-2.01,-0.21,263.92,2.02,-4.5
2010122110,0.085,0.01,270.09,4.47,-4.62,0.03,270.36,4.62,-3.3,-0.34,264.08,3.32,-2.57,-0.19,265.87,2.58,-4.47
2010122111,0.132,0.13,271.7,4.41,-4.55,0.02,270.2,4.55,-3.59,-0.17,267.32,3.59,-3.12,-0.16,267.13,3.13,-4.41
2010122112,0.164,0.34,274.42,4.36,-4.42,0.05,270.6,4.42,-3.79,0.05,270.74,3.79,-3.43,-0.08,268.6,3.43,-4.35
2010122113,0.196,0.11,271.51,4.21,-3.88,0.28,274.19,3.89,-3.31,0.07,271.13,3.31,-2.3,0.59,284.44,2.37,-4.2
2010122114,0.228,0.2,272.96,3.91,-3.78,0.51,277.61,3.82,-2.9,0.27,275.28,2.91,-2.24,0.67,286.58,2.34,-3.91
2010122115,0.259,0.31,275.05,3.57,-3.46,0.68,281.1,3.52,-2.41,0.49,281.5,2.46,-2.1,0.74,289.48,2.23,-3.55
2010122116,0.27,0.43,277.79,3.19,-2.89,0.77,285.01,2.99,-2.01,0.7,289.08,2.13,-1.93,0.82,292.89,2.1,-3.16
2010122117,0.169,0.51,280.36,2.83,-2.23,0.78,289.22,2.36,-1.75,0.84,295.77,1.94,-1.77,0.88,296.33,1.98,-2.79
2010122118,0.085,0.49,281.16,2.52,-1.68,0.68,291.93,1.81,-1.61,0.89,298.84,1.84,-1.67,0.92,298.89,1.91,-2.47
2010122119,0.058,0.32,278.11,2.27,-1.41,0.47,288.55,1.49,-1.6,0.8,296.55,1.78,-1.66,0.94,299.52,1.91,-2.25
2010122120,0.037,0.02,270.42,2.17,-1.44,0.21,278.32,1.46,-1.69,0.62,290.21,1.8,-1.75,0.92,297.68,1.97,-2.17
2010122121,0.021,-0.41,259.74,2.3,-1.78,-0.05,268.3,1.78,-1.87,0.42,282.71,1.92,-1.89,0.82,293.31,2.06,-2.26
2010122122,0.005,-0.92,250.15,2.7,-2.38,-0.27,263.47,2.39,-2.12,0.24,276.43,2.13,-2.09,0.63,286.74,2.19,-2.54
2010122123,0,-1.39,244.67,3.25,-3.07,-0.44,261.88,3.1,-2.41,0.03,270.81,2.41,-2.32,0.38,279.35,2.36,-2.94
2010122200,0.005,-1.69,243.28,3.77,-3.64,-0.55,261.41,3.68,-2.7,-0.25,264.7,2.72,-2.57,0.11,272.5,2.57,-3.36
2010122201,0.048,-0.61,261.21,3.98,-2.99,-0.64,257.91,3.06,-2.8,-0.15,266.95,2.81,-3.43,0.45,277.4,3.46,-3.94
2010122202,0.085,-0.63,261.15,4.06,-3.25,-1.04,252.26,3.41,-2.99,-0.4,262.47,3.02,-3.43,0.44,277.3,3.46,-4.01
2010122203,0.101,-0.61,261.28,4.01,-3.44,-1.31,249.1,3.69,-3.1,-0.63,258.57,3.16,-3.23,0.27,274.75,3.24,-3.97
2010122204,0.111,-0.57,261.65,3.92,-3.56,-1.38,248.79,3.82,-3.08,-0.84,254.68,3.19,-2.89,-0.04,269.28,2.89,-3.88
2010122205,0.053,-0.53,262.02,3.8,-3.59,-1.33,249.71,3.83,-2.94,-1.07,249.99,3.13,-2.51,-0.44,260.13,2.55,-3.76
2010122206,0.021,-0.5,262.06,3.64,-3.52,-1.28,250.02,3.75,-2.69,-1.33,243.64,3.01,-2.17,-0.9,247.58,2.35,-3.61
2010122207,0.005,-0.53,261.26,3.46,-3.36,-1.35,248.07,3.62,-2.37,-1.66,235.05,2.89,-1.94,-1.38,234.57,2.38,-3.42
2010122208,0.026,-0.65,258.49,3.26,-3.13,-1.58,243.26,3.5,-2.07,-2.02,225.69,2.9,-1.81,-1.88,223.92,2.61,-3.2
2010122209,0.18,-0.95,252.26,3.1,-2.87,-1.97,235.54,3.48,-1.93,-2.42,218.57,3.1,-1.76,-2.4,216.28,2.97,-2.96
2010122210,0.228,-1.45,241.94,3.07,-2.6,-2.51,226,3.62,-2.02,-2.84,215.54,3.48,-1.75,-2.91,211.07,3.4,-2.71
2010122211,0.159,-2.07,230.36,3.24,-2.35,-3.11,217.09,3.89,-2.22,-3.21,214.73,3.9,-1.78,-3.38,207.69,3.82,-2.49
2010122212,0.243,-2.69,220.92,3.56,-2.11,-3.6,210.31,4.18,-2.36,-3.49,214.01,4.21,-1.81,-3.77,205.6,4.18,-2.33
2010122213,0.302,-3.9,205.61,4.32,-2.27,-3.64,211.97,4.3,-1.8,-4.03,204.14,4.41,-1.83,-4.01,204.52,4.41,-1.87
2010122214,0.28,-3.97,201.37,4.26,-1.94,-3.66,207.91,4.14,-1.64,-4.12,201.75,4.44,-1.67,-4.04,202.41,4.37,-1.55
2010122215,0.148,-3.83,195.6,3.98,-1.34,-3.55,200.63,3.8,-1.18,-4.03,196.32,4.2,-1.23,-3.79,198.01,3.99,-1.07
2010122216,0.069,-3.53,185.84,3.55,-0.49,-3.35,188.26,3.39,-0.33,-3.76,184.97,3.77,-0.6,-3.4,190.01,3.45,-0.36
2010122217,0.021,-3.24,171.6,3.27,0.49,-3.17,171.19,3.21,0.75,-3.46,167.86,3.54,0.19,-3.06,176.53,3.07,0.48
2010122218,0.063,-3.17,157.54,3.43,1.44,-3.13,155.25,3.45,1.81,-3.34,151.61,3.8,1.08,-2.99,160.05,3.18,1.31
2010122219,0.122,-3.48,149.91,4.03,2.24,-3.34,146.13,4.02,2.65,-3.52,143.02,4.41,2.02,-3.31,148.58,3.88,2.02
2010122220,0.328,-4.04,148.03,4.76,2.8,-3.67,142.66,4.62,3.18,-3.9,140.75,5.03,2.8,-3.89,144.2,4.8,2.52
2010122221,0.466,-4.64,149.3,5.4,3.08,-4,142.39,5.04,3.34,-4.31,142.25,5.45,3.2,-4.49,144.56,5.51,2.76
2010122222,0.407,-5.12,152.42,5.78,3.03,-4.2,144.21,5.17,3.08,-4.63,146.38,5.56,3.04,-4.94,148.37,5.8,2.68
2010122223,0.307,-5.4,156.9,5.87,2.67,-4.32,148.35,5.08,2.51,-4.84,152.58,5.45,2.48,-5.22,154.6,5.77,2.3
2010122300,0.122,-5.42,162.83,5.67,2.03,-4.47,155.53,4.91,1.76,-4.94,160.37,5.25,1.71,-5.35,162.25,5.62,1.67
2010122301,0.101,-4.69,165.67,4.84,0.97,-4.97,168.93,5.06,0.95,-5.38,170.03,5.46,0.63,-4.73,172.45,4.77,1.2
2010122302,0.138,-4.95,175.7,4.96,0.26,-4.95,176.99,4.96,0.3,-5.35,176.81,5.36,-0.08,-4.89,180.92,4.89,0.37
2010122303,0.106,-5.17,182.19,5.17,-0.25,-4.95,182.9,4.95,-0.13,-5.3,181.36,5.3,-0.41,-5.07,184.66,5.08,-0.2
2010122304,0.148,-5.3,183.75,5.32,-0.48,-4.99,185.47,5.02,-0.26,-5.28,182.79,5.29,-0.46,-5.24,185.06,5.26,-0.35
2010122305,0.169,-5.39,182.49,5.39,-0.49,-5.08,185.48,5.1,-0.18,-5.32,181.92,5.32,-0.32,-5.43,183.39,5.44,-0.23
2010122306,0.265,-5.47,181,5.48,-0.38,-5.16,184.24,5.18,-0.01,-5.42,180.08,5.42,-0.07,-5.61,180.71,5.61,-0.1
2010122307,0.312,-5.6,181.2,5.6,-0.26,-5.24,182.87,5.25,0.15,-5.6,178.51,5.6,0.2,-5.79,178,5.8,-0.12
2010122308,0.238,-5.73,182.67,5.73,-0.21,-5.31,182.3,5.32,0.21,-5.78,177.92,5.78,0.4,-5.94,176.14,5.95,-0.27
2010122309,0.249,-5.82,184.51,5.84,-0.31,-5.39,183.32,5.4,0.12,-5.89,178.78,5.89,0.43,-6,175.86,6.02,-0.46
2010122310,0.296,-5.84,186.12,5.87,-0.6,-5.48,186.26,5.51,-0.14,-5.86,181.33,5.86,0.25,-5.96,177.64,5.97,-0.63
2010122311,0.455,-5.77,187.63,5.82,-0.95,-5.51,189.8,5.59,-0.46,-5.74,184.55,5.75,-0.07,-5.84,180.69,5.84,-0.77
2010122312,0.481,-5.62,189.31,5.69,-1.2,-5.41,192.47,5.54,-0.69,-5.58,187.01,5.62,-0.38,-5.65,183.88,5.67,-0.92
2010122313,0.434,-5.12,193.23,5.26,-0.7,-5.42,187.37,5.46,-0.58,-5.43,186.05,5.46,-0.59,-4.5,187.49,4.54,-1.2
2010122314,0.27,-4.68,191.91,4.79,-0.5,-5.19,185.46,5.22,-0.57,-5.12,186.34,5.15,-0.46,-4.55,185.76,4.58,-0.99
2010122315,0.159,-4.15,188.16,4.2,-0.09,-4.81,181.12,4.82,-0.3,-4.67,183.64,4.68,-0.08,-4.3,181.03,4.3,-0.6
2010122316,0.095,-3.61,181.35,3.61,0.46,-4.25,173.84,4.28,0.26,-4.07,176.39,4.08,0.44,-3.88,173.49,3.9,-0.08
2010122317,0.116,-3.23,172.02,3.26,1.03,-3.73,164.62,3.87,0.91,-3.54,165.56,3.65,0.96,-3.51,164.74,3.64,0.45
2010122318,0.159,-3.22,164.16,3.35,1.44,-3.53,157.74,3.81,1.43,-3.31,156.66,3.61,1.32,-3.41,158.9,3.65,0.92
2010122319,0.153,-3.72,161.93,3.91,1.59,-3.84,157.56,4.16,1.64,-3.57,155.39,3.93,1.41,-3.73,159.31,3.98,1.21
2010122320,0.212,-4.48,163.88,4.67,1.45,-4.48,162.03,4.71,1.57,-4.13,159.15,4.42,1.29,-4.3,163.33,4.49,1.3
2010122321,0.233,-5.22,167.8,5.34,1.07,-5.15,168.23,5.26,1.34,-4.71,164.15,4.9,1.05,-4.89,167.84,5,1.13
2010122322,0.164,-5.68,172.88,5.72,0.51,-5.63,174.87,5.66,1,-5.09,168.91,5.18,0.78,-5.3,171.63,5.36,0.71
2010122323,0.175,-5.87,178.19,5.87,-0.09,-5.9,180.92,5.9,0.53,-5.26,174.21,5.29,0.45,-5.53,175.31,5.54,0.19
2010122400,0.159,-5.86,182.53,5.87,-0.55,-5.97,185.22,6,-0.1,-5.3,181.06,5.3,0.03,-5.58,179.64,5.58,-0.26
2010122401,0.143,-5.88,187.07,5.93,-0.88,-5.24,189.54,5.32,-0.49,-5.48,185.09,5.5,-0.52,-4.8,186.12,4.83,-0.73
2010122402,0.143,-5.65,187.86,5.7,-1.55,-5.05,197.04,5.28,-1.03,-5.24,191.15,5.34,-0.58,-4.88,186.78,4.91,-0.78
2010122403,0.148,-5.27,189.58,5.34,-1.77,-4.67,200.74,4.99,-1.49,-4.85,197.08,5.08,-0.62,-4.69,187.51,4.73,-0.89
2010122404,0.122,-4.79,193.95,4.94,-1.36,-4.11,198.37,4.33,-1.78,-4.35,202.23,4.7,-0.67,-4.36,188.76,4.41,-1.19
2010122405,0.09,-4.34,199.66,4.61,-0.75,-3.59,191.74,3.67,-1.91,-3.9,206.17,4.34,-0.82,-4.02,191.55,4.1,-1.55
2010122406,0.063,-4.08,203.52,4.44,-0.48,-3.4,188.01,3.43,-1.93,-3.66,207.87,4.14,-1.17,-3.86,196.83,4.03,-1.77
2010122407,0.016,-4.09,202.95,4.45,-0.95,-3.7,194.36,3.82,-1.88,-3.75,206.61,4.2,-1.74,-3.97,203.72,4.34,-1.73
2010122408,0.026,-4.28,200.35,4.56,-1.84,-4.17,203.83,4.56,-1.81,-4.03,204.11,4.42,-2.37,-4.19,209.45,4.82,-1.59
2010122409,0.037,-4.44,199.3,4.71,-2.68,-4.36,211.56,5.12,-1.77,-4.3,202.42,4.65,-2.79,-4.29,213.06,5.12,-1.56
2010122410,0.069,-4.46,201.94,4.81,-3.08,-3.97,217.77,5.02,-1.81,-4.37,202.57,4.73,-2.85,-4.1,214.86,4.99,-1.8
2010122411,0.069,-4.4,206.33,4.91,-3.08,-3.29,223.08,4.51,-1.89,-4.26,203.93,4.66,-2.7,-3.74,215.84,4.61,-2.18
2010122412,0.058,-4.35,209.73,5.01,-2.85,-2.78,225.64,3.98,-1.94,-4.04,205.64,4.49,-2.56,-3.41,216.91,4.27,-2.49
2010122413,0.048,-2.75,222.36,3.72,-1.91,-3.76,206.88,4.22,-2.59,-3.25,218.54,4.15,-3.36,-2.19,236.94,4.01,-2.5
2010122414,0.026,-2.93,215.41,3.6,-1.76,-3.43,207.24,3.86,-2.6,-3.14,219.61,4.07,-3.06,-2.04,236.27,3.68,-2.09
2010122415,0,-2.95,208.4,3.36,-1.49,-3.04,206.15,3.39,-2.34,-2.92,218.73,3.74,-2.49,-1.86,233.2,3.1,-1.6
2010122416,0,-2.55,202.43,2.76,-1.08,-2.63,202.38,2.84,-1.64,-2.49,213.45,2.98,-1.75,-1.7,225.8,2.44,-1.05
2010122417,0,-2.01,193.75,2.07,-0.56,-2.32,193.54,2.39,-0.7,-2.06,198.77,2.18,-0.95,-1.68,209.54,1.93,-0.49
2010122418,0,-1.73,178.41,1.73,0.04,-2.27,178.99,2.27,0.21,-1.92,173.69,1.93,-0.21,-1.93,186.06,1.94,0.05
2010122419,0,-2.01,166.08,2.07,0.64,-2.59,166.16,2.67,0.85,-2.27,159.4,2.42,0.38,-2.52,171.39,2.55,0.5
2010122420,0,-2.65,165.18,2.74,1.01,-3.14,162.24,3.3,1.11,-2.91,159.22,3.12,0.67,-3.24,168.39,3.31,0.7
2010122421,0,-3.31,171.94,3.35,0.88,-3.74,166.83,3.84,0.9,-3.6,165.98,3.71,0.5,-3.83,172.55,3.86,0.47
2010122422,0.011,-3.74,184.42,3.76,0.09,-4.22,178.74,4.22,0.21,-4.11,177.05,4.11,-0.18,-4.08,182.59,4.09,-0.29
2010122423,0.063,-3.93,198.38,4.14,-1.02,-4.54,192.66,4.65,-0.77,-4.36,189.96,4.43,-1.14,-4.06,195.7,4.22,-1.3
2010122500,0.037,-3.92,209.52,4.5,-2.02,-4.67,203.41,5.09,-1.79,-4.34,202.36,4.69,-2.04,-3.89,207.73,4.39,-2.22
2010122501,0.079,-4.61,209.28,5.29,-2.63,-4.05,213.03,4.83,-2.64,-3.67,215.7,4.52,-2.7,-2.72,224.87,3.83,-2.59
2010122502,0.053,-4.38,212.71,5.21,-3.23,-3.6,221.92,4.84,-2.96,-3.46,220.6,4.55,-3.09,-2.69,228.94,4.09,-2.81
2010122503,0.074,-4,216.06,4.95,-3.55,-3.13,228.56,4.73,-3.13,-3.26,223.76,4.52,-3.24,-2.72,230.04,4.23,-2.91
2010122504,0.079,-3.52,220.87,4.66,-3.57,-2.76,232.29,4.51,-3.22,-3.11,225.94,4.48,-3.24,-2.79,229.26,4.28,-3.05
2010122505,0.127,-3.08,226,4.43,-3.42,-2.54,233.49,4.26,-3.26,-3.02,227.19,4.44,-3.16,-2.89,227.49,4.28,-3.19
2010122506,0.138,-2.81,229.08,4.28,-3.27,-2.49,232.74,4.11,-3.25,-2.98,227.47,4.41,-3.08,-3.01,225.63,4.3,-3.24
2010122507,0.116,-2.81,228.25,4.22,-3.24,-2.64,230.85,4.18,-3.2,-3.01,226.73,4.39,-3.07,-3.13,224.44,4.38,-3.15
2010122508,0.116,-3,224.99,4.24,-3.3,-2.92,228.51,4.4,-3.12,-3.11,225.05,4.4,-3.11,-3.26,223.65,4.5,-3
2010122509,0.09,-3.23,221.84,4.34,-3.38,-3.24,226.18,4.68,-3.04,-3.3,222.64,4.49,-3.16,-3.41,222.79,4.65,-2.89
2010122510,0.069,-3.39,220.67,4.47,-3.42,-3.53,224.11,4.91,-2.98,-3.57,219.89,4.65,-3.19,-3.59,221.61,4.81,-2.92
2010122511,0.116,-3.49,221.06,4.63,-3.43,-3.72,222.62,5.06,-2.95,-3.83,217.61,4.84,-3.2,-3.73,220.62,4.91,-3.04
2010122512,0.132,-3.56,222.13,4.81,-3.41,-3.78,222.07,5.09,-2.95,-3.99,216.47,4.97,-3.18,-3.74,220.41,4.91,-3.22
2010122513,0.101,-3.66,222.61,4.98,-2.96,-3.96,216.71,4.94,-3.13,-3.56,221.26,4.74,-2.72,-2.84,223.7,3.93,-3.37
2010122514,0.037,-3.39,223.5,4.67,-2.87,-3.76,217.35,4.72,-2.96,-3.28,222.08,4.41,-2.65,-2.88,222.71,3.91,-3.21
2010122515,0.079,-2.98,223.63,4.12,-2.56,-3.4,217.03,4.25,-2.58,-2.98,220.97,3.94,-2.22,-2.75,218.89,3.54,-2.85
2010122516,0.053,-2.52,221.33,3.35,-1.98,-2.94,213.9,3.55,-1.97,-2.76,215.47,3.39,-1.57,-2.57,211.43,3.01,-2.21
2010122517,0.048,-2.16,214.33,2.62,-1.29,-2.58,206.53,2.88,-1.26,-2.7,205,2.98,-0.87,-2.46,199.42,2.61,-1.48
2010122518,0,-2.14,201.68,2.3,-0.72,-2.51,195.96,2.61,-0.66,-2.86,193.02,2.93,-0.3,-2.59,186.5,2.61,-0.85
2010122519,0,-2.57,191.09,2.62,-0.45,-2.87,188.93,2.9,-0.34,-3.25,185.96,3.27,0,-3.06,180.06,3.06,-0.5
2010122520,0.005,-3.3,188.01,3.33,-0.49,-3.5,187.95,3.54,-0.33,-3.77,185.01,3.79,-0.04,-3.68,180.68,3.68,-0.46
2010122521,0.037,-4.05,189.98,4.12,-0.79,-4.19,190.66,4.26,-0.63,-4.25,188.49,4.3,-0.44,-4.23,186,4.25,-0.71
2010122522,0.063,-4.64,194.68,4.79,-1.29,-4.72,195.24,4.89,-1.22,-4.55,194.97,4.71,-1.19,-4.52,194.71,4.67,-1.22
2010122523,0.09,-5,200.12,5.32,-1.86,-5.07,200.15,5.4,-1.92,-4.69,202.23,5.07,-2.06,-4.6,204.16,5.04,-1.83
2010122600,0.127,-5.13,205.09,5.66,-2.37,-5.23,204.41,5.75,-2.54,-4.71,208.39,5.35,-2.82,-4.58,211.66,5.38,-2.4
2010122601,0.148,-5.21,207.48,5.87,-2.94,-4.63,212.38,5.48,-3.27,-4.54,215.79,5.59,-3.25,-3.1,226.41,4.49,-2.71
2010122602,0.185,-5.09,209.25,5.83,-3.09,-4.52,214.37,5.47,-3.44,-4.47,217.57,5.64,-3.66,-3.35,227.56,4.96,-2.85
2010122603,0.164,-4.95,209.44,5.68,-3.04,-4.42,214.48,5.37,-3.43,-4.37,218.11,5.56,-3.64,-3.6,225.39,5.12,-2.79
2010122604,0.148,-4.86,207.89,5.5,-2.84,-4.38,212.93,5.22,-3.33,-4.22,218.25,5.38,-3.35,-3.83,221.15,5.08,-2.57
2010122605,0.111,-4.79,205.91,5.33,-2.63,-4.34,211.22,5.07,-3.23,-4.06,218.49,5.19,-2.97,-4.03,216.44,5,-2.33
2010122606,0.09,-4.71,205.37,5.22,-2.59,-4.23,211.45,4.96,-3.22,-3.94,219.28,5.08,-2.75,-4.16,213.43,4.99,-2.24
